23/01/2023 20:15:11,25.68,28.56,46,0,0
23/01/2023 20:15:13,25.68,28.5,46,0,0
23/01/2023 20:15:14,25.68,28.56,46,0,0
23/01/2023 20:15:16,25.68,28.5,46,0,0
23/01/2023 20:15:17,25.68,28.5,54,0,0
23/01/2023 20:15:19,25.68,28.56,54,0,0
23/01/2023 20:15:21,25.68,28.56,54,0,0
23/01/2023 20:15:22,25.69,28.5,54,0,0
23/01/2023 20:15:24,25.68,28.5,54,0,0
23/01/2023 20:15:26,25.68,28.5,54,0,0
23/01/2023 20:15:27,25.67,28.5,54,0,0
23/01/2023 20:15:29,25.65,28.56,54,0,0
23/01/2023 20:15:30,25.65,28.5,54,0,0
23/01/2023 20:15:32,25.66,28.56,54,0,0
23/01/2023 20:15:34,25.65,28.56,54,0,0
23/01/2023 20:15:35,25.65,28.56,54,0,0
23/01/2023 20:15:37,25.63,28.56,54,0,0
23/01/2023 20:15:39,25.65,28.56,54,0,0
23/01/2023 20:15:40,25.66,28.5,54,0,0
23/01/2023 20:15:42,25.65,28.5,54,0,0
23/01/2023 20:15:43,25.66,28.56,54,0,0
----------------------------
